CODIGO;CIRCUITO;COORD_X;COORD_Y;CUSTTYPE;MAX_ESTRATO
M62201;ENE23L14;-75.33523032;4.980354751;RS2;1
M62202;ENE23L14;-75.34692404;4.974684853;CE;1
M62215;ENE23L14;-75.35157195;4.951512209;RS2;1
M62216;ENE23L14;-75.35119795;4.951849287;CE;1
M62217;ENE23L14;-75.35118412;4.951969468;OF;1
M62218;ENE23L14;-75.35120229;4.952262377;OF;1
M62226;ENE23L14;-75.36460869;4.940630674;RS2;1
M62227;ENE23L14;-75.37722141;4.940151561;CE;1
M62238;ENE23L14;-75.35012827;4.933417908;CE;1
M62246;ENE23L14;-75.42390882;5.024340569;RS4;2
M62257;ENE23L14;-75.44081656;4.986567266;RS2;4
M62258;ENE23L14;-75.44057076;4.985008269;RS2;2
M62259;ENE23L14;-75.43949826;4.978438512;RS2;2
M62264;ENE23L14;-75.42889241;5.00936338;RS2;3
M62270;ENE23L14;-75.4614856;5.019418129;RS2;1
M62271;ENE23L14;-75.46162617;5.012494277;RS2;4
M62272;ENE23L14;-75.4635361;5.008507193;CE;1
M62275;ENE23L14;-75.46661733;5.006910304;RS3;1
M62280;ENE23L14;-75.43086072;4.97125868;RS2;1
M62281;ENE23L14;-75.43441314;4.974023657;RS2;1
M62285;ENE23L14;-75.43324544;4.991217116;RS2;1
M62286;ENE23L14;-75.46727772;5.003731854;RS3;1
M62287;ENE23L14;-75.4774091;4.993034099;RS2;4
M62291;ENE23L14;-75.43477034;5.018667903;GI;1
M62292;ENE23L14;-75.35271998;4.960240502;RS2;1
M62296;ENE23L14;-75.32987437;4.953255648;RS3;1
M62298;ENE23L14;-75.42730818;4.991266358;RS2;1
M62301;ENE23L14;-75.32110397;4.956135619;RS4;1
M62310;ENE23L14;-75.43870005;5.023475878;CE;1
M62312;ENE23L14;-75.35318657;4.965187834;CE;1
M62314;ENE23L14;-75.44078503;5.003229401;CE;1
M62342;ENE23L14;-75.35326636;4.964310361;CE;1
M62356;ENE23L14;-75.45621211;5.020285457;CE;1
M62365;ENE23L14;-75.42760263;5.022220296;GI;1
M62366;ENE23L14;-75.44120105;4.98890128;RS1;1
M62369;ENE23L14;-75.30487535;4.951753609;RS2;2
M62374;ENE23L14;-75.28943031;4.957713602;RS2;3
M62375;ENE23L14;-75.43574973;5.009116724;RS3;1
M62376;ENE23L14;-75.43842268;5.009682075;RS2;4
M62380;ENE23L14;-75.46231126;4.998188361;RS1;4
M62382;ENE23L14;-75.34278829;4.971062699;CE;1
M62389;ENE23L14;-75.43814927;4.98883399;RS1;3
M62390;ENE23L14;-75.33322015;4.987287628;RS2;2
M62393;ENE23L14;-75.28419718;4.959267585;RS2;3
M62397;ENE23L14;-75.44026934;5.025648364;RS5;1
M62399;ENE23L14;-75.44192979;4.987627648;RS2;2
M62401;ENE23L14;-75.43124072;5.004952711;RS2;1
M62411;ENE23L14;-75.44555512;5.026009665;AP6;1
M62415;ENE23L14;-75.45766647;4.976576281;RS3;3
M62417;ENE23L14;-75.44555422;5.026008759;GI;1
M63001;ENE23L15;-75.46874286;5.028333482;CE;1
M63003;ENE23L15;-75.46528591;5.032568185;RS3;75
M63005;ENE23L13;-75.46587874;5.043637547;RS3;1
M63007;ENE23L15;-75.41910123;5.034488428;RS2;5
M63009;ENE23L15;-75.45923056;5.030612362;OF;1
M63012;ENE23L15;-75.41306321;5.033618771;RS1;5
M63014;ENE23L15;-75.41590469;5.034566127;RS4;1
M63022;ENE23L15;-75.374861;5.025578934;CE;1
M63025;ENE23L15;-75.4590001;5.021753164;RS2;2
M63027;ENE23L15;-75.36933342;5.024362251;RS1;3
M63029;ENE23L15;-75.36475489;5.020777102;RS2;2
M63031;ENE23L15;-75.45662394;5.029060126;RS3;63
M63036;ENE23L15;-75.45625069;5.028722026;RS3;110
M63037;ENE23L15;-75.35099903;5.007919055;RS2;2
M63041;ENE23L15;-75.45760824;5.029437716;RS3;64
M63045;ENE23L15;-75.33871341;5.014591468;CE;2
M63046;ENE23L15;-75.45894523;5.030082846;RS3;64
M63048;ENE23L15;-75.3316533;5.015603022;RS6;2
M63049;ENE23L15;-75.45853493;5.030511195;RS3;58
M63054;ENE23L15;-75.45776669;5.030243522;RS3;61
M63055;ENE23L15;-75.45733954;5.03019726;RS3;65
M63056;ENE23L15;-75.45812857;5.030803963;RS3;76
M63059;ENE23L15;-75.46011526;5.03008124;RS3;68
M63061;ENE23L15;-75.46059748;5.030456672;RS3;49
M63066;ENE23L15;-75.46053238;5.030901249;RS3;67
M63068;ENE23L15;-75.45965132;5.030692053;RS3;79
M63071;ENE23L15;-75.46147568;5.030364847;RS3;118
M63073;ENE23L15;-75.46182848;5.030955095;RS3;118
M63074;ENE23L15;-75.46234207;5.031042246;RS3;5
M63075;ENE23L15;-75.46290055;5.031200017;RS3;57
M63076;ENE23L15;-75.36202808;5.058218363;RS2;3
M63077;ENE23L15;-75.46278413;5.031620965;RS3;46
M63078;ENE23L15;-75.46258906;5.032133919;RS3;161
M63080;ENE23L15;-75.46229989;5.032057269;AP6;1
M63082;ENE23L15;-75.46160626;5.031873851;RS3;115
M63087;ENE23L15;-75.46290528;5.032934695;RS3;93
M63091;ENE23L15;-75.46318265;5.032675953;RS3;90
M63093;ENE23L15;-75.46319811;5.030431501;RS3;125
M63094;ENE23L15;-75.46331495;5.030206709;GI;1
M63097;ENE23L15;-75.36879621;5.066974289;RS1;2
M63103;ENE23L15;-75.46483714;5.031419062;RS3;96
M63107;ENE23L15;-75.46511503;5.030586316;RS3;75
M63113;ENE23L15;-75.46466621;5.030553564;RS3;55
M63120;ENE23L15;-75.46376002;5.032485752;RS1;1
M63121;ENE23L15;-75.46384039;5.032065618;RS3;169
M63122;ENE23L15;-75.4647327;5.032464666;RS3;107
M63124;ENE23L15;-75.46563722;5.032668491;RS3;87
M63129;ENE23L15;-75.36547085;5.080969557;RS2;2
M63130;ENE23L15;-75.46373722;5.033688844;RS3;102
M63132;ENE23L15;-75.46507149;5.033253746;RS3;89
M63136;ENE23L15;-75.46636441;5.033498309;RS3;72
M63137;ENE23L15;-75.46513674;5.03165212;RS3;41
M63140;ENE23L15;-75.46648173;5.031984493;RS3;74
M63144;ENE23L15;-75.46678958;5.031061425;RS3;79
M63146;ENE23L15;-75.46628502;5.030967971;RS3;100
M63147;ENE23L15;-75.46686864;5.030804901;RS3;69
M63148;ENE23L15;-75.46716349;5.03113286;CE;1
M63149;ENE23L15;-75.46745477;5.031084769;RS3;62
M63152;ENE23L15;-75.36430265;5.089447709;RS2;1
M63153;ENE23L15;-75.46722597;5.032483508;RS3;109
M63157;ENE23L15;-75.46808318;5.032495576;RS3;45
M63160;ENE23L15;-75.46813081;5.031824967;RS3;63
M63164;ENE23L15;-75.46880836;5.031583484;RS3;62
M63167;ENE23L15;-75.46818995;5.030869644;RS3;65
M63170;ENE23L15;-75.35942549;5.095333495;RS2;1
M63171;ENE23L15;-75.4691831;5.030953458;RS3;67
M63174;ENE23L15;-75.46965087;5.031346929;RS3;34
M63175;ENE23L15;-75.46994223;5.031263583;RS3;51
M63178;ENE23L15;-75.47092824;5.031317547;RS3;45
M63181;ENE23L15;-75.47097919;5.030759034;RS3;61
M63182;ENE23L15;-75.36515969;5.100407032;RS2;1
M63187;ENE23L15;-75.47383038;5.031954737;AP6;1
M63199;ENE23L15;-75.46877126;5.028348172;CE;4
M63205;ENE23L15;-75.37314267;5.105322027;RS2;2
M63206;ENE23L15;-75.36026134;5.123285045;RS1;1
M63208;ENE23L15;-75.35297333;5.100566887;RS2;2
M63210;ENE23L15;-75.35680554;5.0771763;RS1;1
M63213;ENE23L13;-75.46943621;5.035700683;CR6;1
M63216;ENE23L13;-75.45883765;5.032753724;RS4;10
M63219;ENE23L13;-75.46941206;5.035709683;CE;1
M63221;ENE23L15;-75.32694998;5.011622368;RS2;1
M63222;ENE23L15;-75.32014743;5.007355849;RS3;1
M63230;ENE23L13;-75.47241499;5.034854752;MacroMedidor;1
M63237;ENE23L13;-75.47312526;5.036709599;RS6;47
M63238;ENE23L15;-75.46408175;5.031059225;CR6;1
M63243;ENE23L13;-75.47552788;5.043914579;RS6;31
M63245;ENE23L13;-75.46872717;5.036363346;RS6;61
M63249;ENE23L13;-75.47500873;5.043517366;RS6;71
M63259;ENE23L15;-75.42904793;5.036720249;GI;1
M63261;ENE23L15;-75.42864981;5.037315829;CE;1
M63264;ENE23L15;-75.42901472;5.036308877;GI;1
M63265;ENE23L15;-75.42851573;5.037226;CE;1
M63277;ENE23L13;-75.47417832;5.040662453;OF;1
M63285;ENE23L13;-75.46990054;5.033549559;RS4;19
M63286;ENE23L13;-75.46941206;5.035709683;CE;1
M63287;ENE23L13;-75.46958741;5.033321893;CE;14
M63290;ENE23L13;-75.45801753;5.034142843;RS4;66
M63291;ENE23L15;-75.47339638;5.03202511;RS3;2
M63335;ENE23L13;-75.47417834;5.03992212;RS1;1
M63347;ENE23L13;-75.46049937;5.031854826;RS3;57
M63352;ENE23L13;-75.45961405;5.031547993;RS3;52
M63353;ENE23L13;-75.45954384;5.032236621;RS3;29
M63357;ENE23L13;-75.45839821;5.031847783;RS2;48
M63359;ENE23L13;-75.45801987;5.031743791;RS3;16
M63362;ENE23L13;-75.45747088;5.031394405;RS3;34
M63366;ENE23L13;-75.45708727;5.031963834;RS2;64
M63371;ENE23L13;-75.45808064;5.033047425;RS3;45
M63374;ENE23L13;-75.45735642;5.033202904;RS4;22
M63376;ENE23L13;-75.45940191;5.03312665;RS3;35
M63378;ENE23L13;-75.45892238;5.032753935;RS4;33
M63380;ENE23L13;-75.45872883;5.033015595;RS4;35
M63404;ENE23L15;-75.45555824;5.032786218;RS3;59
M63411;ENE23L15;-75.36115452;5.027450128;RS1;1
M63456;ENE23L15;-75.45439637;5.036877793;RS2;2
M63457;ENE23L15;-75.45477304;5.037068806;OF;1
M63486;ENE23L15;-75.43024222;5.036747688;RS2;18
M63493;ENE23L15;-75.41288198;5.031868316;CE;1
M63496;ENE23L15;-75.40777717;5.031259531;CE;2
M63497;ENE23L15;-75.40353341;5.031629158;RS1;1
M63499;ENE23L15;-75.39340347;5.027858972;RS1;1
M63503;ENE23L15;-75.38894697;5.031390737;RS2;1
M63505;ENE23L15;-75.38762782;5.026676133;RS2;1
M63509;ENE23L15;-75.37478924;5.031327569;RS3;3
M63523;ENE23L15;-75.36756117;5.019603083;RS2;1
M63524;ENE23L15;-75.36800287;5.016133266;RS2;1
M63529;ENE23L15;-75.35700581;5.016384529;RS6;2
M63538;ENE23L13;-75.46697797;5.035082638;CE;1
M63541;ENE23L15;-75.46429405;5.034882529;RS6;1
M63543;ENE23L13;-75.46900896;5.0350479;RS6;41
M63548;ENE23L13;-75.47003485;5.035016996;RS5;66
M63557;ENE23L13;-75.4701782;5.033176917;RS4;21
M63558;ENE23L13;-75.4703934;5.03364027;RS4;26
M63559;ENE23L13;-75.47055877;5.033839547;RS4;25
M63563;ENE23L13;-75.4699803;5.035936174;RS6;57
M63566;ENE23L13;-75.4728151;5.035638559;RS5;21
M63569;ENE23L15;-75.36319989;5.084464299;CE;1
M63571;ENE23L13;-75.47158689;5.035100385;PR6;1
M63572;ENE23L13;-75.47351376;5.034514872;RS5;44
M63574;ENE23L13;-75.47242764;5.034843935;RS6;41
M63575;ENE23L13;-75.4746114;5.038302413;RS1;70
M63576;ENE23L15;-75.3684087;5.094914579;RS3;1
M63580;ENE23L13;-75.47746442;5.036829692;AP6;1
M63584;ENE23L15;-75.36426496;5.113115228;RS3;1
M63592;ENE23L13;-75.46588145;5.043633034;RS3;1
M63593;ENE23L13;-75.46332328;5.045781666;RS3;2
M63595;ENE23L13;-75.46118808;5.04929629;RS2;1
M63603;ENE23L13;-75.47345066;5.042579734;CE;3
M63605;ENE23L15;-75.42954789;5.035777818;CE;1
M63612;ENE23L13;-75.47668825;5.04125351;CE;7
M63630;ENE23L13;-75.47593991;5.040214833;RS6;45
M63632;ENE23L13;-75.47648714;5.040191778;RS6;24
M63633;ENE23L13;-75.47654523;5.040027403;RS6;17
M63641;ENE23L13;-75.47733925;5.039716596;RS6;20
M63642;ENE23L13;-75.47723622;5.039090809;RS6;27
M63645;ENE23L13;-75.47753325;5.038707855;RS6;27
M63647;ENE23L13;-75.47864242;5.038920893;RS6;13
M63648;ENE23L13;-75.47989141;5.038893062;RS6;13
M63651;ENE23L13;-75.4765693;5.042339763;CE;1
M63656;ENE23L13;-75.46934265;5.033517443;CE;1
M63660;AZA23L17;-75.47826087;5.042878173;PR6;1
M63665;ENE23L15;-75.47184012;5.029258803;CR6;1
M63821;ENE23L15;-75.45923056;5.030612362;RS3;65
M63874;ENE23L13;-75.47307834;5.03636056;RS6;122
M63878;ENE23L15;-75.42412698;5.035730586;CE;1
M63883;AZA23L17;-75.47928303;5.044375827;RS6;69
M63887;ENE23L13;-75.48038453;5.039616533;RS6;28
M63888;ENE23L15;-75.41457999;5.034781484;RS4;1
M63890;ENE23L13;-75.45877486;5.036991242;RS6;6
M63896;ENE23L13;-75.45868333;5.034280999;RS4;36
M63897;ENE23L13;-75.4584836;5.033761639;RS4;45
M63899;ENE23L15;-75.45519397;5.028834189;GI;2
M63902;ENE23L15;-75.42374936;5.035702506;CE;1
M63903;ENE23L13;-75.45750821;5.033424748;RS4;41
M63904;ENE23L13;-75.45730128;5.03326333;RS4;42
M63907;ENE23L13;-75.47724248;5.044619376;RS6;53
M63910;ENE23L13;-75.47823951;5.043867944;RS6;29
M63912;ENE23L13;-75.45754735;5.039081705;RS6;46
M63914;ENE23L13;-75.45657347;5.03958367;RS6;28
M63919;ENE23L15;-75.37186157;5.070195768;RS1;1
M63921;ENE23L13;-75.47260213;5.037200053;RS6;58
M63922;ENE23L15;-75.42374936;5.035702506;CE;1
M63926;ENE23L15;-75.34824129;5.092272707;RS1;3
M63927;ENE23L15;-75.34253764;5.102407959;RS2;2
M63929;ENE23L15;-75.33559797;5.100843489;RS1;2
M63930;ENE23L13;-75.47226044;5.037221806;RS6;49
M63933;ENE23L15;-75.37851429;5.067366942;RS1;1
M63940;ENE23L15;-75.37891629;5.090047847;RS2;1
M63945;ENE23L15;-75.39260901;5.100562941;RS1;1
M63946;ENE23L15;-75.39007994;5.058558877;RS2;1
M63954;ENE23L13;-75.45702329;5.033044787;RS4;44
M63956;ENE23L15;-75.45417351;5.028862375;CE;1
M63959;ENE23L13;-75.46920752;5.036041828;MacroMedidor;1
M63965;ENE23L13;-75.45595434;5.032267442;CE;1
M63966;ENE23L13;-75.47824699;5.036038857;OF;1
M63967;ENE23L13;-75.47107319;5.035420015;RS6;56
M63969;ENE23L13;-75.46941206;5.035709683;CR6;1
M63972;ENE23L15;-75.35101647;4.999225464;CE;1
M63975;ENE23L15;-75.45203977;5.02782384;CE;5
M63977;ENE23L15;-75.44972505;5.027065972;GI;1
M63978;ENE23L15;-75.45574062;5.028672844;GI;1
M63980;ENE23L15;-75.45539998;5.028998316;CE;3
M63981;ENE23L15;-75.4547782;5.028559257;CE;3
M63982;ENE23L15;-75.45417374;5.028041599;CE;2
M63983;ENE23L15;-75.34047979;5.014677528;GI;1
M63984;ENE23L15;-75.45478011;5.028518585;CE;3
M63987;ENE23L13;-75.46930208;5.040831166;CE;2
M63988;ENE23L15;-75.45589224;5.028233908;CE;1
M63990;ENE23L15;-75.41286843;5.031879128;CE;1
M63992;ENE23L13;-75.47784501;5.041163259;RS6;58
M63998;ENE23L13;-75.46930272;5.040937833;CE;1
M63999;ENE23L13;-75.45818535;5.032986218;RS4;36
M64017;ENE23L16;-75.47641709;5.020955574;CE;1
M64019;ENE23L16;-75.47692318;5.020423488;GI;1
M64022;ENE23L16;-75.47818211;5.017976879;RS2;1
M64024;ENE23L16;-75.47295267;5.014836357;RS2;2
M64029;ENE23L16;-75.48075449;5.023976385;CE;1
M64032;ENE23L16;-75.48042359;5.022899872;RS2;2
M64033;ENE23L16;-75.48137638;5.027333378;RS4;54
M64034;ENE23L16;-75.4801054;5.026588113;RS4;3
M64039;ENE23L16;-75.48327696;5.020882017;CE;1
M64042;ENE23L16;-75.4923474;5.038148935;RS4;19
M64048;ENE23L16;-75.48486483;5.02401358;CE;1
M64050;ENE23L16;-75.48191974;5.025934491;RS4;6
M64056;ENE23L16;-75.48449534;5.027673683;CE;1
M64058;ENE23L16;-75.4811552;5.02710052;CE;1
M64061;ENE23L16;-75.48294199;5.02887213;MacroMedidor;1
M64064;ENE23L16;-75.48305743;5.029586536;AP6;1
M64065;ENE23L16;-75.48257522;5.031411334;RS4;5
M64068;ENE23L16;-75.48358233;5.030950983;RS4;25
M64072;ENE23L16;-75.48432007;5.031906462;RS4;40
M64076;ENE23L16;-75.48276108;5.032821955;RS4;12
M64080;ENE23L16;-75.49130662;5.039477012;RS4;10
M64083;ENE23L16;-75.48896514;5.028549706;CE;1
M64084;ENE23L16;-75.48960633;5.031401442;RS4;1
M64087;ENE23L16;-75.49153839;5.030158704;OF;1
M64088;ENE23L16;-75.48436165;5.034443958;RS4;34
M64093;ENE23L16;-75.4854927;5.036390231;RS4;2
M64095;ENE23L16;-75.4867555;5.036058865;RS4;13
M64098;ENE23L16;-75.48676164;5.036128485;RS2;2
M64099;ENE23L16;-75.4880061;5.0370382;RS4;6
M64100;ENE23L16;-75.48853715;5.037364924;RS4;6
M64101;ENE23L16;-75.48923976;5.037574554;RS4;6
M64102;ENE23L16;-75.4904158;5.037710313;RS4;5
M64104;ENE23L16;-75.49201781;5.038009824;CE;3
M64108;ENE23L16;-75.47830225;5.027830227;RS2;1
M64111;ENE23L16;-75.47616265;5.028786761;RS2;5
M64113;ENE23L16;-75.47197111;5.025473397;RS2;1
M64116;ENE23L16;-75.4908682;5.036645657;RS4;2
M64123;ENE23L16;-75.48146534;5.031876855;CE;6
M64125;ENE23L16;-75.48071829;5.031415811;CE;8
M64128;ENE23L16;-75.48398548;5.029386327;RS4;3
M64131;ENE23L16;-75.49308827;5.024069821;RS2;1
M64132;ENE23L16;-75.48238334;5.032468486;CE;6
M64136;ENE23L16;-75.47066645;5.020832929;CE;1
M64139;ENE23L16;-75.47169314;5.021206081;CE;1
M64142;ENE23L16;-75.47692554;5.023145286;CE;1
M64143;ENE23L16;-75.48292169;5.029803151;RS4;1
M64145;ENE23L16;-75.47791172;5.029022479;GI;1
M64147;ENE23L16;-75.4849542;5.035791397;CE;1
M64148;ENE23L16;-75.48360068;5.033775878;RS4;35
M64211;ENE23L16;-75.47716044;5.030292486;RS3;107
M64214;ENE23L16;-75.47628097;5.029797667;RS3;68
M64215;ENE23L16;-75.47605159;5.029968852;RS3;25
M64221;ENE23L16;-75.47611989;5.031157713;RS3;61
M64223;ENE23L16;-75.47555708;5.030920395;RS3;56
M64224;ENE23L16;-75.48853632;5.037335995;RS4;1
M64226;ENE23L16;-75.48192043;5.033033222;RS4;14
M64228;ENE23L16;-75.48923713;5.037543813;RS4;1
M64229;ENE23L16;-75.48800527;5.037011079;RS4;1
M64230;ENE23L16;-75.4791104;5.029106784;GI;1
M64245;ENE23L16;-75.47114224;5.020529473;CE;1
M64246;ENE23L16;-75.48572991;5.035595335;AP6;1
M64247;ENE23L16;-75.48495427;5.035764279;RS4;38
M64248;ENE23L16;-75.48293942;5.028814271;RS4;3
M64250;ENE23L16;-75.48841322;5.037543603;RS4;33
M64251;ENE23L16;-75.48942534;5.039100883;RS4;29
M64261;ENE23L16;-75.49104247;5.038007439;RS4;22
M64264;ENE23L16;-75.48481594;5.033347675;MacroMedidor;1
M64270;ENE23L16;-75.48161798;5.030279044;RS4;119
M64277;ENE23L16;-75.48120249;5.028038937;RS4;35
M64279;ENE23L16;-75.48146185;5.029613353;RS4;173
M64286;ENE23L16;-75.48703176;5.038105189;RS4;105
M64288;ENE23L16;-75.49062019;5.038918497;AP6;1
M64294;ENE23L16;-75.49062479;5.038879638;RS4;70
M64297;ENE23L16;-75.49248623;5.037772324;RS4;74
M64304;ENE23L13;-75.46938585;5.036105547;CE;1
M64664;AZA23L18;-75.50107014;5.041691113;RS3;58
M70451;PSO23L15;-75.49883588;5.063063379;CE;1
M71935;CHI23L14;-75.51910472;5.066782735;RS2;1
M72005;CHI23L14;-75.5205201;5.066764457;RS3;15
M72851;CHI23L14;-75.52079652;5.065024084;RS3;116
M72855;CHI23L14;-75.52076482;5.065836674;CE;2
M72857;CHI23L14;-75.5209179;5.066287219;RS3;106
M72859;CHI23L14;-75.52149535;5.066077988;RS3;81
M72860;CHI23L14;-75.52206513;5.066059474;RS3;7
M72861;CHI23L14;-75.52219385;5.066139334;RS3;134
M72862;CHI23L14;-75.52286552;5.06611293;RS3;131
M72864;CHI23L14;-75.52345948;5.066164079;RS3;100
M73006;CHI23L16;-75.5119771;5.068854534;RS3;29
M73008;CHI23L16;-75.51231892;5.069163616;CE;5
M73009;PSO23L14;-75.50610703;5.066837982;OF;2
M73012;CHI23L16;-75.51285577;5.069719048;RS3;7
M73013;PSO23L14;-75.50320131;5.068053954;CE;1
M73034;PSO23L15;-75.501656;5.065899662;CE;1
M73242;CHI23L16;-75.513232;5.069964936;RS3;40
M73255;CHI23L16;-75.5123866;5.068760612;CE;63
M73257;CHI23L16;-75.51197737;5.068746059;RS3;66
M73261;CHI23L16;-75.51169137;5.069214522;CE;1
M73273;CHI23L16;-75.51022995;5.067767343;OF;2
M73278;CHI23L16;-75.51443269;5.069998583;CE;3
M73279;CHI23L16;-75.51418541;5.070114595;RS2;1
M73456;PSO23L14;-75.50520299;5.067148549;CR6;1
M73606;PSO23L14;-75.50206075;5.066278505;RS3;25
M73695;PSO23L14;-75.50609066;5.066893988;AP6;1
M73697;PSO23L14;-75.50622549;5.066314877;CE;2
M73698;PSO23L14;-75.50540539;5.067327123;RS3;55
M73699;PSO23L14;-75.50542247;5.067347052;CE;1
M73701;PSO23L14;-75.5031613;5.06819849;RS1;5
M73707;PSO23L14;-75.50243401;5.068485981;AP6;2
M73711;PSO23L14;-75.50261288;5.067214547;CE;2
M73714;PSO23L14;-75.50231691;5.066963428;RS3;29
M73717;PSO23L14;-75.50186537;5.06729227;RS3;82
M73724;PSO23L14;-75.50251864;5.066303126;RS4;59
M73727;PSO23L14;-75.50084874;5.066823343;RS3;79
M73732;PSO23L14;-75.50053891;5.066339872;RS4;31
M73733;PSO23L14;-75.50062273;5.066099692;RS4;67
M73737;PSO23L14;-75.49980829;5.066512549;RS3;10
M73739;PSO23L14;-75.49998969;5.066059206;RS3;104
M73740;PSO23L14;-75.50013341;5.066640802;RS3;14
M73742;PSO23L14;-75.4998136;5.067665109;RS3;73
M73747;PSO23L14;-75.50026161;5.068048579;RS3;78
M73752;PSO23L14;-75.50085582;5.068361898;RS3;26
M73754;PSO23L14;-75.50003288;5.06868531;RS3;69
M73758;PSO23L14;-75.49945855;5.069832835;RS3;57
M73762;CHI23L16;-75.51253188;5.070197363;RS4;9
M73763;PSO23L14;-75.49965247;5.070532069;AP6;1
M73765;PSO23L14;-75.50041198;5.069602851;RS3;96
M73775;PSO23L14;-75.50025853;5.065976699;RS3;40
M73779;PSO23L14;-75.5009843;5.065941411;RS4;27
M73780;PSO23L14;-75.50109832;5.065764513;RS4;8
M73791;PSO23L14;-75.50096093;5.065171181;RS4;1
M75001;CHI23L13;-75.51819878;5.069012437;CE;1
M75217;CHI23L13;-75.51778497;5.069399238;OF;2
M75221;CHI23L13;-75.51830993;5.06889971;CE;30
M75225;CHI23L13;-75.51846006;5.069073635;RS3;5
M75226;CHI23L13;-75.51892734;5.068944593;CE;39
M75229;CHI23L13;-75.51911932;5.068960425;CE;103
M75231;CHI23L13;-75.51712182;5.069254806;CE;83
M75233;CHI23L13;-75.5165921;5.069107986;RS3;13
M75247;CHI23L13;-75.51835987;5.068374627;CE;60
M75248;CHI23L13;-75.51636939;5.06912643;CE;1
M75251;CHI23L16;-75.51582265;5.069530646;GI;1
M75253;CHI23L13;-75.51649804;5.068860975;CE;8
M75429;CHI23L13;-75.5188173;5.072717482;RS3;13
M75722;CHI23L13;-75.51778207;5.06910273;RS2;1
M75948;CHI23L13;-75.51875917;5.070276633;CE;52
M75952;CHI23L13;-75.51851208;5.070309482;CE;4
M75969;CHI23L13;-75.51855714;5.072563178;CE;1
M75971;CHI23L13;-75.51854799;5.071869814;RS3;1
M75973;CHI23L13;-75.51853882;5.07156154;CE;82
M75975;CHI23L13;-75.51851198;5.071476502;CE;112
M75981;CHI23L13;-75.51782633;5.070566357;CE;76
M75986;CHI23L13;-75.51791955;5.071537442;CE;235
M75987;CHI23L13;-75.51855638;5.072880469;CE;31
M75989;CHI23L13;-75.51910625;5.070272952;RS3;33
M75994;CHI23L13;-75.51827917;5.072692677;GI;1
M76020;CHI23L14;-75.5209793;5.071123591;RS3;55
M76022;CHI23L14;-75.52162597;5.071373744;RS3;188
M76026;CHI23L14;-75.52107073;5.072092865;RS3;166
M76028;CHI23L14;-75.52240328;5.072032804;RS3;195
M76034;CHI23L14;-75.5200827;5.070213843;CE;1
M76039;CHI23L14;-75.51988161;5.070616526;CE;1
M76040;CHI23L14;-75.51989025;5.070770221;RS3;22
M76048;CHI23L14;-75.52101346;5.068913474;CE;64
M76049;CHI23L14;-75.52115072;5.069191323;RS3;5
M76050;CHI23L14;-75.52030825;5.070142974;RS3;134
M76051;CHI23L14;-75.52152228;5.0687547;RS3;176
M76054;CHI23L14;-75.52139197;5.068583536;RS3;4
M76056;CHI23L14;-75.52158812;5.069491592;RS3;118
M76059;CHI23L14;-75.52161943;5.070345917;RS3;140
M76065;CHI23L14;-75.52290199;5.070076917;RS3;166
M76073;CHI23L14;-75.52231908;5.06804972;RS3;127
M76078;CHI23L14;-75.52024832;5.068822134;CE;77
M76080;CHI23L14;-75.52033904;5.068583706;RS3;6
M76087;CHI23L14;-75.5206619;5.068906298;CE;4
M76089;CHI23L14;-75.52082847;5.067488375;CE;62
M76091;CHI23L14;-75.52085768;5.06771263;CR6;1
M76094;CHI23L14;-75.52149487;5.067405918;CE;91
M76096;CHI23L14;-75.52141388;5.066970007;RS3;11
M76100;CHI23L14;-75.52195723;5.067448612;RS3;14
M76102;CHI23L14;-75.52214276;5.067520473;CE;100
M76108;CHI23L14;-75.52155151;5.068970819;RS4;3
M76110;CHI23L14;-75.52203976;5.067241803;RS3;11
M76113;CHI23L14;-75.52020425;5.067277148;RS5;1
M76126;CHI23L14;-75.52033055;5.06873736;CR6;1
M76135;CHI23L14;-75.51949074;5.06633078;MacroMedidor;1
M76147;CHI23L14;-75.51988542;5.069404316;GI;1
M76160;CHI23L17;-75.52666503;5.06697271;CE;1
M76426;CHI23L14;-75.52069489;5.067178896;RS4;7
M76428;CHI23L14;-75.51956762;5.071103909;CE;2
M76684;CHI23L17;-75.52393238;5.071964175;RS4;56
M76685;CHI23L17;-75.52356823;5.070815258;AP6;1
M76688;CHI23L17;-75.52358164;5.071236539;RS3;228
M76691;CHI23L17;-75.52362761;5.071991463;RS3;118
M76693;CHI23L17;-75.52456141;5.071301275;AP6;1
M76694;CHI23L17;-75.5236755;5.070064319;RS3;174
M76696;CHI23L17;-75.52360074;5.070038827;RS3;83
M76702;CHI23L17;-75.52280879;5.068719837;RS3;96
M76705;CHI23L17;-75.52288083;5.068000452;RS4;5
M76709;CHI23L17;-75.52320532;5.068018409;OF;1
M76711;CHI23L17;-75.52263429;5.068182459;RS3;17
M76958;CHI23L14;-75.51972906;5.071446902;CE;81
M76961;CHI23L14;-75.51993196;5.07217147;CE;24
M76962;CHI23L14;-75.51976832;5.072738765;RS3;37
M76965;CHI23L14;-75.51953286;5.072813225;OC;1
M76980;CHI23L17;-75.52379137;5.068734861;AP6;1
M76985;CHI23L14;-75.51963997;5.071004647;CE;2
M76987;CHI23L14;-75.51956988;5.070538935;CE;5
